K;REQ_CORES;REQ_MEMORY;REQ_RATE;DENSITY;EMBEDGREEDY_HOSTS;EMBEDBALANCED_HOSTS;EMBEDPARTITION_HOSTS;METIS_HOSTS;METIS_HOST_CPU_OVERCOMMITMENT;METIS_HOST_MEMORY_OVERCOMMITMENT;METIS_HOST_LINK_OVERCOMMITMENT;METIS_MAX_CPU_OVERCOMMITMENT;METIS_MAX_MEMORY_OVERCOMMITMENT;METIS_MAX_LINK_OVERCOMMITMENT;RANDOM_HOSTS;RANDOM_HOST_CPU_OVERCOMMITMENT;RANDOM_HOST_MEMORY_OVERCOMMITMENT;RANDOM_HOST_LINK_OVERCOMMITMENT;RANDOM_MAX_CPU_OVERCOMMITMENT;RANDOM_MAX_MEMORY_OVERCOMMITMENT;RANDOM_MAX_LINK_OVERCOMMITMENT;ROUNDROBIN_HOSTS;ROUNDROBIN_HOST_CPU_OVERCOMMITMENT;ROUNDROBIN_HOST_MEMORY_OVERCOMMITMENT;ROUNDROBIN_HOST_LINK_OVERCOMMITMENT;ROUNDROBIN_MAX_CPU_OVERCOMMITMENT;ROUNDROBIN_MAX_MEMORY_OVERCOMMITMENT;ROUNDROBIN_MAX_LINK_OVERCOMMITMENT;SWITCHBIN_HOSTS;SWITCHBIN_HOST_CPU_OVERCOMMITMENT;SWITCHBIN_HOST_MEMORY_OVERCOMMITMENT;SWITCHBIN_HOST_LINK_OVERCOMMITMENT;SWITCHBIN_MAX_CPU_OVERCOMMITMENT;SWITCHBIN_MAX_MEMORY_OVERCOMMITMENT;SWITCHBIN_MAX_LINK_OVERCOMMITMENT
2;8;100;10;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;100;50;1;2;2;2;4;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;100;100;1;2;2;2;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;100;200;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;100;500;1;2;2;2;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;100;1000;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;1000;1;1;2;2;2;4;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;1000;10;1;2;2;2;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;1000;50;1;2;2;2;4;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;1000;100;1;2;2;2;4;0;0;0;0;0;0;4;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;1000;200;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;1000;500;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;1000;1000;1;2;2;2;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;2000;1;1;2;2;2;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;2000;10;1;2;2;2;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;2000;50;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;2000;100;1;2;2;2;4;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;2000;200;1;2;2;2;4;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;2000;500;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;2000;1000;1;2;2;2;4;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;4000;1;1;2;2;2;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;4000;10;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;4000;50;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;4000;100;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;4000;200;1;2;2;2;4;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;4000;500;1;2;2;2;4;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;4000;1000;1;2;2;2;4;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;8000;1;1;2;2;2;4;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;8000;10;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;8000;50;1;2;2;2;4;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;8000;100;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;8000;200;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;8000;500;1;2;2;2;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;8000;1000;1;2;2;2;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;16000;1;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;16000;10;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;16000;50;1;2;2;2;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;16000;100;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;16000;200;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;16000;500;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;8;16000;1000;1;2;2;2;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;100;1;1;3;3;3;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;100;10;1;3;3;3;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;100;50;1;3;3;3;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;100;100;1;3;3;3;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;100;200;1;3;3;3;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;100;500;1;3;3;3;4;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;100;1000;1;3;3;3;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;1000;1;1;3;3;3;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;1000;10;1;3;3;3;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;1000;50;1;3;3;3;4;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;1000;100;1;3;3;3;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;1000;200;1;3;3;3;4;0;0;0;0;0;0;4;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;1000;500;1;3;3;3;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;1000;1000;1;3;3;3;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;2000;1;1;3;3;3;4;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;2000;10;1;3;3;3;4;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;2000;50;1;3;3;3;4;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;2000;100;1;3;3;3;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;2000;200;1;3;3;3;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;2000;500;1;3;3;3;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;2000;1000;1;3;3;3;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;4000;1;1;3;3;3;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;4000;10;1;3;3;3;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;4000;50;1;3;3;3;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;4000;100;1;3;3;3;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;4000;200;1;3;3;3;4;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;4000;500;1;3;3;3;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;4000;1000;1;3;3;3;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;8000;1;1;3;3;3;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;8000;10;1;3;3;3;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;8000;50;1;3;3;3;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;8000;100;1;3;3;3;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;8000;200;1;3;3;3;4;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;8000;500;1;3;3;3;4;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;8000;1000;1;3;3;3;4;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;16000;1;1;3;3;3;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;16000;10;1;3;3;3;4;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;16000;50;1;3;3;3;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;16000;100;1;3;3;3;4;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;16000;200;1;3;3;3;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;16000;500;1;3;3;3;4;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
2;10;16000;1000;1;3;3;3;4;0;0;0;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;0;0;5;0;0;0;0;0;0
4;1;100;1;2;2;2;2;14;0;0;0;0;0;0;15;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;100;10;2;2;2;2;14;0;0;0;0;0;0;17;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;100;50;2;2;2;2;14;0;0;0;0;0;0;17;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;100;100;2;2;2;2;14;0;0;0;0;0;0;19;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;100;200;2;2;2;2;14;0;0;0;0;0;0;19;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;100;500;2;2;2;2;14;0;0;0;0;0;0;15;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;100;1000;2;2;2;2;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;1000;1;2;2;2;2;14;0;0;0;0;0;0;18;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;1000;10;2;2;2;2;14;0;0;0;0;0;0;18;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;1000;50;2;2;2;2;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;1000;100;2;2;2;2;14;0;0;0;0;0;0;18;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;1000;200;2;2;2;2;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;1000;500;2;2;2;2;14;0;0;0;0;0;0;18;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;1000;1000;2;2;2;2;14;0;0;0;0;0;0;17;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;2000;1;2;2;2;2;14;0;0;0;0;0;0;17;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;2000;10;2;2;2;2;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;2000;50;2;2;2;2;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;2000;100;2;2;2;2;14;0;0;0;0;0;0;15;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;2000;200;2;2;2;2;14;0;0;0;0;0;0;17;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;2000;500;2;2;2;2;14;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;2000;1000;2;2;2;2;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;4000;1;2;2;2;2;14;0;0;0;0;0;0;17;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;4000;10;2;2;2;2;14;0;0;0;0;0;0;18;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;4000;50;2;2;2;2;14;0;0;0;0;0;0;15;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;4000;100;2;2;2;2;14;0;0;0;0;0;0;17;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;4000;200;2;2;2;2;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;4000;500;2;2;2;2;14;0;0;0;0;0;0;17;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;4000;1000;2;2;2;2;14;0;0;0;0;0;0;18;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;8000;1;2;3;4;3;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;8000;10;2;3;4;3;14;0;0;0;0;0;0;17;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;8000;50;2;3;4;3;14;0;0;0;0;0;0;19;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;8000;100;2;3;4;3;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;8000;200;2;3;4;3;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;8000;500;2;3;4;3;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;8000;1000;2;3;4;3;14;0;0;0;0;0;0;17;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;16000;1;2;6;8;6;14;0;0;0;0;0;0;17;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;16000;10;2;6;8;6;14;0;0;0;0;0;0;17;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;16000;50;2;6;8;6;14;0;0;0;0;0;0;17;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;16000;100;2;6;8;6;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;16000;200;2;6;8;6;14;0;0;0;0;0;0;15;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;16000;500;2;6;8;6;14;0;0;0;0;0;0;17;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;1;16000;1000;2;6;8;6;14;0;0;0;0;0;0;19;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;100;1;2;3;4;3;14;0;0;0;0;0;0;15;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;100;10;2;3;4;3;14;0;0;0;0;0;0;17;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;100;50;2;3;4;3;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;100;100;2;3;4;3;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;100;200;2;3;4;3;14;0;0;0;0;0;0;17;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;100;500;2;3;4;3;14;0;0;0;0;0;0;18;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;100;1000;2;3;4;3;14;0;0;0;0;0;0;17;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;1000;1;2;3;4;3;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;1000;10;2;3;4;3;14;0;0;0;0;0;0;18;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;1000;50;2;3;4;3;14;0;0;0;0;0;0;18;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;1000;100;2;3;4;3;14;0;0;0;0;0;0;15;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;1000;200;2;3;4;3;14;0;0;0;0;0;0;18;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;1000;500;2;3;4;3;14;0;0;0;0;0;0;15;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;1000;1000;2;3;4;3;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;2000;1;2;3;4;3;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;2000;10;2;3;4;3;14;0;0;0;0;0;0;18;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;2000;50;2;3;4;3;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;2000;100;2;3;4;3;14;0;0;0;0;0;0;17;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;2000;200;2;3;4;3;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;2000;500;2;3;4;3;14;0;0;0;0;0;0;19;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;2000;1000;2;3;4;3;14;0;0;0;0;0;0;15;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;4000;1;2;3;4;3;14;0;0;0;0;0;0;15;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;4000;10;2;3;4;3;14;0;0;0;0;0;0;15;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;4000;50;2;3;4;3;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;4000;100;2;3;4;3;14;0;0;0;0;0;0;18;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;4000;200;2;3;4;3;14;0;0;0;0;0;0;18;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;4000;500;2;3;4;3;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;4000;1000;2;3;4;3;14;0;0;0;0;0;0;19;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;8000;1;2;3;4;3;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;8000;10;2;3;4;3;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;8000;50;2;3;4;3;14;0;0;0;0;0;0;18;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;8000;100;2;3;4;3;14;0;0;0;0;0;0;18;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;8000;200;2;3;4;3;14;0;0;0;0;0;0;18;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;8000;500;2;3;4;3;14;0;0;0;0;0;0;15;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;8000;1000;2;3;4;3;14;0;0;0;0;0;0;17;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;16000;1;2;6;8;6;14;0;0;0;0;0;0;15;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;16000;10;2;6;8;6;14;0;0;0;0;0;0;17;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;16000;50;2;6;8;6;14;0;0;0;0;0;0;17;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;16000;100;2;6;8;6;14;0;0;0;0;0;0;15;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;16000;200;2;6;8;6;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;16000;500;2;6;8;6;14;0;0;0;0;0;0;17;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;2;16000;1000;2;6;8;6;14;0;0;0;0;0;0;17;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;100;1;2;5;6;5;14;0;0;0;0;0;0;17;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;100;10;2;5;6;5;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;100;50;2;5;6;5;14;0;0;0;0;0;0;18;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;100;100;2;5;6;5;14;0;0;0;0;0;0;15;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;100;200;2;5;6;5;14;0;0;0;0;0;0;17;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;100;500;2;5;6;5;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;100;1000;2;5;6;5;14;0;0;0;0;0;0;15;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;1000;1;2;5;6;5;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;1000;10;2;5;6;5;14;0;0;0;0;0;0;19;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;1000;50;2;5;6;5;14;0;0;0;0;0;0;16;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;1000;100;2;5;6;5;14;0;0;0;0;0;0;15;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;1000;200;2;5;6;5;14;0;0;0;0;0;0;15;0;0;0;0;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
4;4;1000;500;2;5;6;5;14;0;0;0;0;0;0;15;1;0;0;25;0;0;20;0;0;0;0;0;0;20;0;0;0;0;0;0
