K;REQ_CORES;REQ_MEMORY;REQ_RATE;DENSITY;EMBEDGREEDY_HOSTS;EMBEDBALANCED_HOSTS;EMBEDPARTITION_HOSTS;METIS_HOSTS;METIS_HOST_CPU_OVERCOMMITMENT;METIS_HOST_MEMORY_OVERCOMMITMENT;METIS_HOST_LINK_OVERCOMMITMENT;METIS_MAX_CPU_OVERCOMMITMENT;METIS_MAX_MEMORY_OVERCOMMITMENT;METIS_MAX_LINK_OVERCOMMITMENT;RANDOM_HOSTS;RANDOM_HOST_CPU_OVERCOMMITMENT;RANDOM_HOST_MEMORY_OVERCOMMITMENT;RANDOM_HOST_LINK_OVERCOMMITMENT;RANDOM_MAX_CPU_OVERCOMMITMENT;RANDOM_MAX_MEMORY_OVERCOMMITMENT;RANDOM_MAX_LINK_OVERCOMMITMENT;ROUNDROBIN_HOSTS;ROUNDROBIN_HOST_CPU_OVERCOMMITMENT;ROUNDROBIN_HOST_MEMORY_OVERCOMMITMENT;ROUNDROBIN_HOST_LINK_OVERCOMMITMENT;ROUNDROBIN_MAX_CPU_OVERCOMMITMENT;ROUNDROBIN_MAX_MEMORY_OVERCOMMITMENT;ROUNDROBIN_MAX_LINK_OVERCOMMITMENT;SWITCHBIN_HOSTS;SWITCHBIN_HOST_CPU_OVERCOMMITMENT;SWITCHBIN_HOST_MEMORY_OVERCOMMITMENT;SWITCHBIN_HOST_LINK_OVERCOMMITMENT;SWITCHBIN_MAX_CPU_OVERCOMMITMENT;SWITCHBIN_MAX_MEMORY_OVERCOMMITMENT;SWITCHBIN_MAX_LINK_OVERCOMMITMENT
10;1;1000;1000;5;-1;-1;-1;24;0;0;27;0;0;2800;25;2;0;28;31,25;0;13900;25;0;0;28;0;0;5500;25;3;0;28;25;0;4900
10;1;2000;1;5;12;16;12;24;0;0;0;0;0;0;25;1;1;0;6,25;41,66666667;0;25;0;2;0;0;25;0;25;3;3;0;25;25;0
10;1;2000;10;5;12;16;12;24;0;0;0;0;0;0;25;1;1;0;18,75;58,33333333;0;25;0;2;0;0;25;0;25;3;3;0;25;25;0
10;1;2000;50;5;12;16;12;24;0;0;3;0;0;45;25;1;1;11;18,75;58,33333333;380;25;0;2;11;0;25;180;25;3;3;11;25;25;150
10;1;2000;100;5;12;-1;-1;24;0;0;5;0;0;190;25;0;1;12;0;16,66666667;880;25;0;2;11;0;25;460;25;3;3;11;25;25;400
10;1;2000;200;5;-1;-1;-1;24;0;0;11;0;0;480;25;2;4;23;4,166666667;33,33333333;2320;25;0;2;23;0;25;1020;25;3;3;11;25;25;900
10;1;2000;500;5;-1;-1;-1;24;0;0;19;0;0;1350;25;1;2;28;12,5;50;3950;25;0;2;28;0;25;2700;25;3;3;28;25;25;2400
10;1;2000;1000;5;-1;-1;-1;24;0;0;27;0;0;2800;25;0;1;28;0;16,66666667;8600;25;0;2;28;0;25;5500;25;3;3;28;25;25;4900
10;1;4000;1;5;12;-1;12;24;0;0;0;0;0;0;25;1;9;0;50;300;0;25;0;10;0;0;150;0;25;3;3;0;25;150;0
10;1;4000;10;5;12;-1;12;24;0;0;0;0;0;0;25;1;9;0;4,166666667;108,3333333;0;25;0;10;0;0;150;0;25;3;3;0;25;150;0
10;1;4000;50;5;12;-1;12;24;0;0;3;0;0;0;25;1;8;11;6,25;183,3333333;300;25;0;10;11;0;150;180;25;3;3;11;25;150;150
10;1;4000;100;5;12;-1;-1;24;0;0;5;0;0;0;25;1;7;12;6,25;183,3333333;780;25;0;10;11;0;150;460;25;3;3;11;25;150;400
10;1;4000;200;5;-1;-1;-1;24;0;0;11;0;0;0;25;1;8;25;6,25;183,3333333;1940;25;0;10;23;0;150;1020;25;3;3;11;25;150;900
10;1;4000;500;5;-1;-1;-1;24;0;0;19;0;0;0;25;2;6;28;6,25;183,3333333;5300;25;0;10;28;0;150;2700;25;3;3;28;25;150;2400
10;1;4000;1000;5;-1;-1;-1;24;0;0;27;0;0;0;25;1;8;28;12,5;200;7200;25;0;10;28;0;150;5500;25;3;3;28;25;150;4900
10;1;8000;1;5;-1;-1;-1;24;0;22;0;0;100;0;25;1;14;0;12,5;500;0;25;0;10;0;0;400;0;25;3;12;0;25;400;0
10;1;8000;10;5;-1;-1;-1;24;0;22;0;0;100;0;25;0;12;0;0;433,3333333;0;25;0;10;0;0;400;0;25;3;12;0;25;400;0
10;1;8000;50;5;-1;-1;-1;24;0;22;3;0;100;45;25;1;13;11;12,5;500;0;25;0;10;11;0;400;180;25;3;12;11;25;400;150
10;1;8000;100;5;-1;-1;-1;24;0;22;5;0;100;190;25;2;15;11;37,5;633,3333333;850;25;0;10;11;0;400;460;25;3;12;11;25;400;400
10;1;8000;200;5;-1;-1;-1;24;0;22;11;0;100;480;25;0;14;21;0;400;1540;25;0;10;23;0;400;1020;25;3;12;11;25;400;900
10;1;8000;500;5;-1;-1;-1;24;0;22;19;0;100;1350;25;0;12;28;0;366,6666667;5350;25;0;10;28;0;400;2700;25;3;12;28;25;400;2400
10;1;8000;1000;5;-1;-1;-1;24;0;22;27;0;100;2800;25;0;15;28;0;400;7700;25;0;10;28;0;400;5500;25;3;12;28;25;400;4900
10;1;16000;1;5;-1;-1;-1;24;0;24;0;0;300;0;25;0;25;0;0;966,6666667;0;25;0;25;0;0;900;0;25;3;17;0;25;900;0
10;1;16000;10;5;-1;-1;-1;24;0;24;0;0;300;0;25;2;25;0;31,25;1300;0;25;0;25;0;0;900;0;25;3;17;0;25;900;0
10;1;16000;50;5;-1;-1;-1;24;0;24;3;0;300;45;25;2;25;11;18,75;1166,666667;305;25;0;25;11;0;900;180;25;3;17;11;25;900;150
10;1;16000;100;5;-1;-1;-1;24;0;24;5;0;300;190;25;0;24;11;0;700;830;25;0;25;11;0;900;460;25;3;17;11;25;900;400
10;1;16000;200;5;-1;-1;-1;24;0;24;11;0;300;480;25;1;24;20;31,25;1300;1400;25;0;25;23;0;900;1020;25;3;17;11;25;900;900
10;1;16000;500;5;-1;-1;-1;24;0;24;19;0;300;1350;25;1;25;27;12,5;1100;4300;25;0;25;28;0;900;2700;25;3;17;28;25;900;2400
10;1;16000;1000;5;-1;-1;-1;24;0;24;27;0;300;2800;25;2;24;28;31,25;1300;9000;25;0;25;28;0;900;5500;25;3;17;28;25;900;4900
10;2;100;1;5;-1;-1;-1;24;15;0;0;50;0;0;25;14;0;0;125;0;0;25;10;0;0;87,5;0;0;25;10;0;0;150;0;0
10;2;100;10;5;-1;-1;-1;24;15;0;0;50;0;0;25;14;0;0;100;0;0;25;10;0;0;87,5;0;0;25;10;0;0;150;0;0
10;2;100;50;5;-1;-1;-1;24;15;0;3;50;0;45;25;14;0;11;125;0;385;25;10;0;11;87,5;0;180;25;10;0;11;150;0;150
10;2;100;100;5;-1;-1;-1;24;15;0;5;50;0;190;25;12;0;11;100;0;770;25;10;0;11;87,5;0;460;25;10;0;11;150;0;400
10;2;100;200;5;-1;-1;-1;24;15;0;11;50;0;480;25;12;0;22;100;0;1840;25;10;0;23;87,5;0;1020;25;10;0;11;150;0;900
10;2;100;500;5;-1;-1;-1;24;15;0;19;50;0;1350;25;10;0;28;137,5;0;5050;25;10;0;28;87,5;0;2700;25;10;0;28;150;0;2400
10;2;100;1000;5;-1;-1;-1;24;15;0;27;50;0;2800;25;13;0;28;187,5;0;10200;25;10;0;28;87,5;0;5500;25;10;0;28;150;0;4900
10;2;1000;1;5;-1;-1;-1;24;15;0;0;50;0;0;25;13;0;0;133,3333333;0;0;25;10;0;0;87,5;0;0;25;10;0;0;150;0;0
10;2;1000;10;5;-1;-1;-1;24;15;0;0;50;0;0;25;14;0;1;75;0;15;25;10;0;0;87,5;0;0;25;10;0;0;150;0;0
10;2;1000;50;5;-1;-1;-1;24;15;0;3;50;0;45;25;14;0;11;75;0;270;25;10;0;11;87,5;0;180;25;10;0;11;150;0;150
10;2;1000;100;5;-1;-1;-1;24;15;0;5;50;0;190;25;13;0;11;87,5;0;950;25;10;0;11;87,5;0;460;25;10;0;11;150;0;400
10;2;1000;200;5;-1;-1;-1;24;15;0;11;50;0;480;25;13;0;22;125;0;1760;25;10;0;23;87,5;0;1020;25;10;0;11;150;0;900
10;2;1000;500;5;-1;-1;-1;24;15;0;19;50;0;1350;25;14;0;28;100;0;4750;25;10;0;28;87,5;0;2700;25;10;0;28;150;0;2400
10;2;1000;1000;5;-1;-1;-1;24;15;0;27;50;0;2800;25;13;0;28;112,5;0;8000;25;10;0;28;87,5;0;5500;25;10;0;28;150;0;4900
10;2;2000;1;5;-1;-1;-1;24;15;0;0;50;0;0;25;11;2;0;162,5;75;0;25;10;2;0;87,5;25;0;25;10;3;0;150;25;0
10;2;2000;10;5;-1;-1;-1;24;15;0;0;50;0;0;25;11;3;2;125;33,33333333;10;25;10;2;0;87,5;25;0;25;10;3;0;150;25;0
10;2;2000;50;5;-1;-1;-1;24;15;0;3;50;0;45;25;14;2;11;125;50;345;25;10;2;11;87,5;25;180;25;10;3;11;150;25;150
10;2;2000;100;5;-1;-1;-1;24;15;0;5;50;0;190;25;12;2;12;187,5;91,66666667;900;25;10;2;11;87,5;25;460;25;10;3;11;150;25;400
10;2;2000;200;5;-1;-1;-1;24;15;0;11;50;0;480;25;14;2;21;112,5;41,66666667;1800;25;10;2;23;87,5;25;1020;25;10;3;11;150;25;900
10;2;2000;500;5;-1;-1;-1;24;15;0;19;50;0;1350;25;13;2;28;112,5;41,66666667;4050;25;10;2;28;87,5;25;2700;25;10;3;28;150;25;2400
10;2;2000;1000;5;-1;-1;-1;24;15;0;27;50;0;2800;25;13;2;28;87,5;25;8100;25;10;2;28;87,5;25;5500;25;10;3;28;150;25;4900
10;2;4000;1;5;-1;-1;-1;24;15;0;0;50;0;0;25;13;6;0;112,5;183,3333333;0;25;10;10;0;87,5;150;0;25;10;3;0;150;150;0
10;2;4000;10;5;-1;-1;-1;24;15;0;0;50;0;0;25;12;9;0;112,5;183,3333333;0;25;10;10;0;87,5;150;0;25;10;3;0;150;150;0
10;2;4000;50;5;-1;-1;-1;24;15;0;3;50;0;0;25;12;7;10;75;133,3333333;305;25;10;10;11;87,5;150;180;25;10;3;11;150;150;150
10;2;4000;100;5;-1;-1;-1;24;15;0;5;50;0;0;25;10;7;11;91,66666667;133,3333333;930;25;10;10;11;87,5;150;460;25;10;3;11;150;150;400
10;2;4000;200;5;-1;-1;-1;24;15;0;11;50;0;0;25;12;9;22;100;166,6666667;1900;25;10;10;23;87,5;150;1020;25;10;3;11;150;150;900
10;2;4000;500;5;-1;-1;-1;24;15;0;19;50;0;0;25;14;7;28;87,5;150;3750;25;10;10;28;87,5;150;2700;25;10;3;28;150;150;2400
10;2;4000;1000;5;-1;-1;-1;24;15;0;27;50;0;0;25;11;8;28;100;166,6666667;9200;25;10;10;28;87,5;150;5500;25;10;3;28;150;150;4900
10;2;8000;1;5;-1;-1;-1;24;15;22;0;50;100;0;25;14;15;0;150;566,6666667;0;25;10;10;0;87,5;400;0;25;10;12;0;150;400;0
10;2;8000;10;5;-1;-1;-1;24;15;22;0;50;100;0;25;14;15;1;75;366,6666667;1;25;10;10;0;87,5;400;0;25;10;12;0;150;400;0
10;2;8000;50;5;-1;-1;-1;24;15;22;3;50;100;45;25;13;14;11;62,5;333,3333333;290;25;10;10;11;87,5;400;180;25;10;12;11;150;400;150
10;2;8000;100;5;-1;-1;-1;24;15;22;5;50;100;190;25;12;15;13;91,66666667;400;1120;25;10;10;11;87,5;400;460;25;10;12;11;150;400;400
10;2;8000;200;5;-1;-1;-1;24;15;22;11;50;100;480;25;15;15;23;100;433,3333333;1700;25;10;10;23;87,5;400;1020;25;10;12;11;150;400;900
10;2;8000;500;5;-1;-1;-1;24;15;22;19;50;100;1350;25;13;16;28;200;700;4550;25;10;10;28;87,5;400;2700;25;10;12;28;150;400;2400
10;2;8000;1000;5;-1;-1;-1;24;15;22;27;50;100;2800;25;12;14;28;100;433,3333333;0;25;10;10;28;87,5;400;5500;25;10;12;28;150;400;4900
10;2;16000;1;5;-1;-1;-1;24;15;24;0;50;300;0;25;11;25;0;112,5;1033,333333;0;25;10;25;0;87,5;900;0;25;10;17;0;150;900;0
10;2;16000;10;5;-1;-1;-1;24;15;24;0;50;300;0;25;15;25;0;100;966,6666667;0;25;10;25;0;87,5;900;0;25;10;17;0;150;900;0
10;2;16000;50;5;-1;-1;-1;24;15;24;3;50;300;45;25;14;25;11;162,5;1300;355;25;10;25;11;87,5;900;180;25;10;17;11;150;900;150
10;2;16000;100;5;-1;-1;-1;24;15;24;5;50;300;190;25;12;25;11;125;900;1060;25;10;25;11;87,5;900;460;25;10;17;11;150;900;400
10;2;16000;200;5;-1;-1;-1;24;15;24;11;50;300;480;25;13;25;23;91,66666667;766,6666667;2140;25;10;25;23;87,5;900;1020;25;10;17;11;150;900;900
10;2;16000;500;5;-1;-1;-1;24;15;24;19;50;300;1350;25;14;25;28;75;833,3333333;4050;25;10;25;28;87,5;900;2700;25;10;17;28;150;900;2400
10;2;16000;1000;5;-1;-1;-1;24;15;24;27;50;300;2800;25;14;25;28;137,5;1166,666667;10900;25;10;25;28;87,5;900;5500;25;10;17;28;150;900;4900
10;4;100;1;5;-1;-1;-1;24;22;0;0;200;0;0;25;24;0;0;375;0;0;25;25;0;0;275;0;0;25;12;0;0;400;0;0
10;4;100;10;5;-1;-1;-1;24;22;0;0;200;0;0;25;24;0;1;500;0;27;25;25;0;0;275;0;0;25;12;0;0;400;0;0
10;4;100;50;5;-1;-1;-1;24;22;0;3;200;0;45;25;23;0;11;350;0;480;25;25;0;11;275;0;180;25;12;0;11;400;0;150
10;4;100;100;5;-1;-1;-1;24;22;0;5;200;0;190;25;25;0;12;325;0;610;25;25;0;11;275;0;460;25;12;0;11;400;0;400
10;4;100;200;5;-1;-1;-1;24;22;0;11;200;0;480;25;24;0;21;325;0;1480;25;25;0;23;275;0;1020;25;12;0;11;400;0;900
10;4;100;500;5;-1;-1;-1;24;22;0;19;200;0;1350;25;24;0;27;466,6666667;0;5700;25;25;0;28;275;0;2700;25;12;0;28;400;0;2400
10;4;100;1000;5;-1;-1;-1;24;22;0;27;200;0;2800;25;25;0;28;300;0;7600;25;25;0;28;275;0;5500;25;12;0;28;400;0;4900
10;4;1000;1;5;-1;-1;-1;24;22;0;0;200;0;0;25;25;0;0;325;0;0;25;25;0;0;275;0;0;25;12;0;0;400;0;0
10;4;1000;10;5;-1;-1;-1;24;22;0;0;200;0;0;25;25;0;0;275;0;0;25;25;0;0;275;0;0;25;12;0;0;400;0;0
10;4;1000;50;5;-1;-1;-1;24;22;0;3;200;0;45;25;25;0;11;325;0;270;25;25;0;11;275;0;180;25;12;0;11;400;0;150
10;4;1000;100;5;-1;-1;-1;24;22;0;5;200;0;190;25;25;0;11;300;0;1110;25;25;0;11;275;0;460;25;12;0;11;400;0;400
10;4;1000;200;5;-1;-1;-1;24;22;0;11;200;0;480;25;25;0;19;366,6666667;0;1840;25;25;0;23;275;0;1020;25;12;0;11;400;0;900
10;4;1000;500;5;-1;-1;-1;24;22;0;19;200;0;1350;25;23;0;26;300;0;4700;25;25;0;28;275;0;2700;25;12;0;28;400;0;2400
10;4;1000;1000;5;-1;-1;-1;24;22;0;27;200;0;2800;25;25;0;28;325;0;9800;25;25;0;28;275;0;5500;25;12;0;28;400;0;4900
10;4;2000;1;5;-1;-1;-1;24;22;0;0;200;0;0;25;24;1;0;233,3333333;8,333333333;0;25;25;2;0;275;25;0;25;12;3;0;400;25;0
10;4;2000;10;5;-1;-1;-1;24;22;0;0;200;0;0;25;25;2;0;275;25;0;25;25;2;0;275;25;0;25;12;3;0;400;25;0
10;4;2000;50;5;-1;-1;-1;24;22;0;3;200;0;45;25;24;1;10;375;58,33333333;265;25;25;2;11;275;25;180;25;12;3;11;400;25;150
10;4;2000;100;5;-1;-1;-1;24;22;0;5;200;0;190;25;25;1;10;225;8,333333333;590;25;25;2;11;275;25;460;25;12;3;11;400;25;400
10;4;2000;200;5;-1;-1;-1;24;22;0;11;200;0;480;25;24;1;20;350;50;1660;25;25;2;23;275;25;1020;25;12;3;11;400;25;900
10;4;2000;500;5;-1;-1;-1;24;22;0;19;200;0;1350;25;25;0;28;216,6666667;0;4150;25;25;2;28;275;25;2700;25;12;3;28;400;25;2400
10;4;2000;1000;5;-1;-1;-1;24;22;0;27;200;0;2800;25;25;1;28;300;33,33333333;8100;25;25;2;28;275;25;5500;25;12;3;28;400;25;4900
10;4;4000;1;5;-1;-1;-1;24;22;0;0;200;0;0;25;25;6;0;350;200;0;25;25;10;0;275;150;0;25;12;3;0;400;150;0
10;4;4000;10;5;-1;-1;-1;24;22;0;0;200;0;0;25;23;8;0;250;133,3333333;0;25;25;10;0;275;150;0;25;12;3;0;400;150;0
10;4;4000;50;5;-1;-1;-1;24;22;0;3;200;0;0;25;25;9;11;300;166,6666667;330;25;25;10;11;275;150;180;25;12;3;11;400;150;150
10;4;4000;100;5;-1;-1;-1;24;22;0;5;200;0;0;25;24;9;11;250;133,3333333;610;25;25;10;11;275;150;460;25;12;3;11;400;150;400
10;4;4000;200;5;-1;-1;-1;24;22;0;11;200;0;0;25;24;6;24;325;183,3333333;1600;25;25;10;23;275;150;1020;25;12;3;11;400;150;900
10;4;4000;500;5;-1;-1;-1;24;22;0;19;200;0;0;25;24;9;28;275;150;4500;25;25;10;28;275;150;2700;25;12;3;28;400;150;2400
10;4;4000;1000;5;-1;-1;-1;24;22;0;27;200;0;0;25;25;9;28;325;183,3333333;8600;25;25;10;28;275;150;5500;25;12;3;28;400;150;4900
10;4;8000;1;5;-1;-1;-1;24;22;22;0;200;100;0;25;23;17;0;183,3333333;266,6666667;0;25;25;10;0;275;400;0;25;12;12;0;400;400;0
10;4;8000;10;5;-1;-1;-1;24;22;22;0;200;100;0;25;25;16;0;375;533,3333333;0;25;25;10;0;275;400;0;25;12;12;0;400;400;0
10;4;8000;50;5;-1;-1;-1;24;22;22;3;200;100;45;25;25;13;11;400;566,6666667;275;25;25;10;11;275;400;180;25;12;12;11;400;400;150
10;4;8000;100;5;-1;-1;-1;24;22;22;5;200;100;190;25;24;15;12;266,6666667;366,6666667;1010;25;25;10;11;275;400;460;25;12;12;11;400;400;400
10;4;8000;200;5;-1;-1;-1;24;22;22;11;200;100;480;25;24;16;22;233,3333333;333,3333333;2060;25;25;10;23;275;400;1020;25;12;12;11;400;400;900
10;4;8000;500;5;-1;-1;-1;24;22;22;19;200;100;1350;25;23;17;28;425;600;4600;25;25;10;28;275;400;2700;25;12;12;28;400;400;2400
10;4;8000;1000;5;-1;-1;-1;24;22;22;27;200;100;2800;25;24;14;28;325;466,6666667;7500;25;25;10;28;275;400;5500;25;12;12;28;400;400;4900
10;4;16000;1;5;-1;-1;-1;24;22;24;0;200;300;0;25;24;24;0;350;1100;0;25;25;25;0;275;900;0;25;12;17;0;400;900;0
10;4;16000;10;5;-1;-1;-1;24;22;24;0;200;300;0;25;25;25;0;400;1233,333333;0;25;25;25;0;275;900;0;25;12;17;0;400;900;0
10;4;16000;50;5;-1;-1;-1;24;22;24;3;200;300;45;25;25;25;11;266,6666667;766,6666667;370;25;25;25;11;275;900;180;25;12;17;11;400;900;150
10;4;16000;100;5;-1;-1;-1;24;22;24;5;200;300;190;25;24;24;11;350;1100;0;25;25;25;11;275;900;460;25;12;17;11;400;900;400
10;4;16000;200;5;-1;-1;-1;24;22;24;11;200;300;480;25;25;25;22;350;1100;1980;25;25;25;23;275;900;1020;25;12;17;11;400;900;900
10;4;16000;500;5;-1;-1;-1;24;22;24;19;200;300;1350;25;24;24;28;250;833,3333333;5050;25;25;25;28;275;900;2700;25;12;17;28;400;900;2400
10;4;16000;1000;5;-1;-1;-1;24;22;24;27;200;300;2800;25;24;24;28;250;833,3333333;9700;25;25;25;28;275;900;5500;25;12;17;28;400;900;4900
10;6;100;1;5;-1;-1;-1;24;24;0;0;350;0;0;25;25;0;0;387,5;0;0;25;25;0;0;462,5;0;0;25;17;0;0;650;0;0
10;6;100;10;5;-1;-1;-1;24;24;0;0;350;0;0;25;25;0;0;400;0;0;25;25;0;0;462,5;0;0;25;17;0;0;650;0;0
10;6;100;50;5;-1;-1;-1;24;24;0;3;350;0;45;25;25;0;11;800;0;370;25;25;0;11;462,5;0;180;25;17;0;11;650;0;150
10;6;100;100;5;-1;-1;-1;24;24;0;5;350;0;190;25;25;0;11;762,5;0;1080;25;25;0;11;462,5;0;460;25;17;0;11;650;0;400
10;6;100;200;5;-1;-1;-1;24;24;0;11;350;0;480;25;25;0;22;612,5;0;1900;25;25;0;23;462,5;0;1020;25;17;0;11;650;0;900
10;6;100;500;5;-1;-1;-1;24;24;0;19;350;0;1350;25;25;0;28;500;0;4200;25;25;0;28;462,5;0;2700;25;17;0;28;650;0;2400
10;6;100;1000;5;-1;-1;-1;24;24;0;27;350;0;2800;25;25;0;28;425;0;10500;25;25;0;28;462,5;0;5500;25;17;0;28;650;0;4900
10;6;1000;1;5;-1;-1;-1;24;24;0;0;350;0;0;25;25;1;0;837,5;4,166666667;0;25;25;0;0;462,5;0;0;25;17;0;0;650;0;0
10;6;1000;10;5;-1;-1;-1;24;24;0;0;350;0;0;25;25;0;1;537,5;0;30;25;25;0;0;462,5;0;0;25;17;0;0;650;0;0
10;6;1000;50;5;-1;-1;-1;24;24;0;3;350;0;45;25;25;0;11;725;0;435;25;25;0;11;462,5;0;180;25;17;0;11;650;0;150
10;6;1000;100;5;-1;-1;-1;24;24;0;5;350;0;190;25;25;0;13;525;0;940;25;25;0;11;462,5;0;460;25;17;0;11;650;0;400
10;6;1000;200;5;-1;-1;-1;24;24;0;11;350;0;480;25;25;0;24;350;0;1380;25;25;0;23;462,5;0;1020;25;17;0;11;650;0;900
10;6;1000;500;5;-1;-1;-1;24;24;0;19;350;0;1350;25;25;0;28;650;0;3550;25;25;0;28;462,5;0;2700;25;17;0;28;650;0;2400
10;6;1000;1000;5;-1;-1;-1;24;24;0;27;350;0;2800;25;25;0;28;525;0;8600;25;25;0;28;462,5;0;5500;25;17;0;28;650;0;4900
10;6;2000;1;5;-1;-1;-1;24;24;0;0;350;0;0;25;25;1;0;387,5;8,333333333;0;25;25;2;0;462,5;25;0;25;17;3;0;650;25;0
10;6;2000;10;5;-1;-1;-1;24;24;0;0;350;0;0;25;25;2;1;575;50;2;25;25;2;0;462,5;25;0;25;17;3;0;650;25;0
10;6;2000;50;5;-1;-1;-1;24;24;0;3;350;0;45;25;25;1;10;462,5;25;330;25;25;2;11;462,5;25;180;25;17;3;11;650;25;150
10;6;2000;100;5;-1;-1;-1;24;24;0;5;350;0;190;25;25;1;11;575;50;780;25;25;2;11;462,5;25;460;25;17;3;11;650;25;400
10;6;2000;200;5;-1;-1;-1;24;24;0;11;350;0;480;25;25;2;22;500;33,33333333;1680;25;25;2;23;462,5;25;1020;25;17;3;11;650;25;900
10;6;2000;500;5;-1;-1;-1;24;24;0;19;350;0;1350;25;25;1;27;575;50;5150;25;25;2;28;462,5;25;2700;25;17;3;28;650;25;2400
10;6;2000;1000;5;-1;-1;-1;24;24;0;27;350;0;2800;25;25;1;28;612,5;58,33333333;9500;25;25;2;28;462,5;25;5500;25;17;3;28;650;25;4900
10;6;4000;1;5;-1;-1;-1;24;24;0;0;350;0;0;25;25;7;0;500;166,6666667;0;25;25;10;0;462,5;150;0;25;17;3;0;650;150;0
10;6;4000;10;5;-1;-1;-1;24;24;0;0;350;0;0;25;25;8;1;725;266,6666667;4;25;25;10;0;462,5;150;0;25;17;3;0;650;150;0
10;6;4000;50;5;-1;-1;-1;24;24;0;3;350;0;0;25;25;7;11;650;233,3333333;335;25;25;10;11;462,5;150;180;25;17;3;11;650;150;150
10;6;4000;100;5;-1;-1;-1;24;24;0;5;350;0;0;25;25;7;11;537,5;183,3333333;630;25;25;10;11;462,5;150;460;25;17;3;11;650;150;400
10;6;4000;200;5;-1;-1;-1;24;24;0;11;350;0;0;25;24;5;23;575;200;1640;25;25;10;23;462,5;150;1020;25;17;3;11;650;150;900
10;6;4000;500;5;-1;-1;-1;24;24;0;19;350;0;0;25;25;8;28;612,5;216,6666667;5400;25;25;10;28;462,5;150;2700;25;17;3;28;650;150;2400
10;6;4000;1000;5;-1;-1;-1;24;24;0;27;350;0;0;25;25;6;28;500;166,6666667;8600;25;25;10;28;462,5;150;5500;25;17;3;28;650;150;4900
10;6;8000;1;5;-1;-1;-1;24;24;22;0;350;100;0;25;25;14;0;500;433,3333333;0;25;25;10;0;462,5;400;0;25;17;12;0;650;400;0
10;6;8000;10;5;-1;-1;-1;24;24;22;0;350;100;0;25;25;15;1;650;566,6666667;5;25;25;10;0;462,5;400;0;25;17;12;0;650;400;0
10;6;8000;50;5;-1;-1;-1;24;24;22;3;350;100;45;25;25;14;11;537,5;466,6666667;350;25;25;10;11;462,5;400;180;25;17;12;11;650;400;150
10;6;8000;100;5;-1;-1;-1;24;24;22;5;350;100;190;25;25;13;11;537,5;466,6666667;920;25;25;10;11;462,5;400;460;25;17;12;11;650;400;400
10;6;8000;200;5;-1;-1;-1;24;24;22;11;350;100;480;25;25;14;20;650;566,6666667;1840;25;25;10;23;462,5;400;1020;25;17;12;11;650;400;900
10;6;8000;500;5;-1;-1;-1;24;24;22;19;350;100;1350;25;25;15;27;537,5;466,6666667;4350;25;25;10;28;462,5;400;2700;25;17;12;28;650;400;2400
10;6;8000;1000;5;-1;-1;-1;24;24;22;27;350;100;2800;25;25;15;28;600;433,3333333;9800;25;25;10;28;462,5;400;5500;25;17;12;28;650;400;4900
10;6;16000;1;5;-1;-1;-1;24;24;24;0;350;300;0;25;25;23;0;575;1100;0;25;25;25;0;462,5;900;0;25;17;17;0;650;900;0
10;6;16000;10;5;-1;-1;-1;24;24;24;0;350;300;0;25;25;24;1;462,5;900;8;25;25;25;0;462,5;900;0;25;17;17;0;650;900;0
10;6;16000;50;5;-1;-1;-1;24;24;24;3;350;300;45;25;25;25;11;537,5;1033,333333;235;25;25;25;11;462,5;900;180;25;17;17;11;650;900;150
10;6;16000;100;5;-1;-1;-1;24;24;24;5;350;300;190;25;25;25;11;575;1100;970;25;25;25;11;462,5;900;460;25;17;17;11;650;900;400
10;6;16000;200;5;-1;-1;-1;24;24;24;11;350;300;480;25;25;25;25;837,5;1566,666667;1600;25;25;25;23;462,5;900;1020;25;17;17;11;650;900;900
10;6;16000;500;5;-1;-1;-1;24;24;24;19;350;300;1350;25;25;25;27;537,5;1033,333333;5850;25;25;25;28;462,5;900;2700;25;17;17;28;650;900;2400
10;6;16000;1000;5;-1;-1;-1;24;24;24;27;350;300;2800;25;25;23;28;612,5;1166,666667;9700;25;25;25;28;462,5;900;5500;25;17;17;28;650;900;4900
10;8;100;1;5;-1;-1;-1;24;24;0;0;500;0;0;25;25;0;0;850;0;0;25;25;0;0;650;0;0;25;25;0;0;900;0;0
10;8;100;10;5;-1;-1;-1;24;24;0;0;500;0;0;25;25;0;0;1150;0;0;25;25;0;0;650;0;0;25;25;0;0;900;0;0
10;8;100;50;5;-1;-1;-1;24;24;0;3;500;0;45;25;25;0;10;1000;0;395;25;25;0;11;650;0;180;25;25;0;11;900;0;150
10;8;100;100;5;-1;-1;-1;24;24;0;5;500;0;190;25;25;0;11;733,3333333;0;710;25;25;0;11;650;0;460;25;25;0;11;900;0;400
10;8;100;200;5;-1;-1;-1;24;24;0;11;500;0;480;25;25;0;23;850;0;2040;25;25;0;23;650;0;1020;25;25;0;11;900;0;900
10;8;100;500;5;-1;-1;-1;24;24;0;19;500;0;1350;25;25;0;28;1000;0;4650;25;25;0;28;650;0;2700;25;25;0;28;900;0;2400
10;8;100;1000;5;-1;-1;-1;24;24;0;27;500;0;2800;25;25;0;28;800;0;7400;25;25;0;28;650;0;5500;25;25;0;28;900;0;4900
