K;REQ_CORES;REQ_MEMORY;REQ_RATE;DENSITY;EMBEDGREEDY_HOSTS;EMBEDBALANCED_HOSTS;EMBEDPARTITION_HOSTS;METIS_HOSTS;METIS_HOST_CPU_OVERCOMMITMENT;METIS_HOST_MEMORY_OVERCOMMITMENT;METIS_HOST_LINK_OVERCOMMITMENT;METIS_MAX_CPU_OVERCOMMITMENT;METIS_MAX_MEMORY_OVERCOMMITMENT;METIS_MAX_LINK_OVERCOMMITMENT;RANDOM_HOSTS;RANDOM_HOST_CPU_OVERCOMMITMENT;RANDOM_HOST_MEMORY_OVERCOMMITMENT;RANDOM_HOST_LINK_OVERCOMMITMENT;RANDOM_MAX_CPU_OVERCOMMITMENT;RANDOM_MAX_MEMORY_OVERCOMMITMENT;RANDOM_MAX_LINK_OVERCOMMITMENT;ROUNDROBIN_HOSTS;ROUNDROBIN_HOST_CPU_OVERCOMMITMENT;ROUNDROBIN_HOST_MEMORY_OVERCOMMITMENT;ROUNDROBIN_HOST_LINK_OVERCOMMITMENT;ROUNDROBIN_MAX_CPU_OVERCOMMITMENT;ROUNDROBIN_MAX_MEMORY_OVERCOMMITMENT;ROUNDROBIN_MAX_LINK_OVERCOMMITMENT;SWITCHBIN_HOSTS;SWITCHBIN_HOST_CPU_OVERCOMMITMENT;SWITCHBIN_HOST_MEMORY_OVERCOMMITMENT;SWITCHBIN_HOST_LINK_OVERCOMMITMENT;SWITCHBIN_MAX_CPU_OVERCOMMITMENT;SWITCHBIN_MAX_MEMORY_OVERCOMMITMENT;SWITCHBIN_MAX_LINK_OVERCOMMITMENT
4;4;100;1000;2;5;;;5;0;0;0;0;0;0;5;2;0;0;12,5;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;1000;1;2;5;;;5;0;0;0;0;0;0;5;3;0;0;37,5;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;1000;10;2;5;;;5;0;0;0;0;0;0;5;1;0;0;25;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;1000;50;2;5;;;5;0;0;0;0;0;0;5;1;0;0;62,5;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;1000;100;2;5;;;5;0;0;0;0;0;0;5;2;0;0;12,5;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;1000;200;2;5;;;5;0;0;0;0;0;0;5;2;0;0;37,5;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;1000;500;2;5;;;5;0;0;0;0;0;0;5;1;0;0;62,5;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;1000;1000;2;5;;;5;0;0;0;0;0;0;5;2;0;0;12,5;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;2000;1;2;5;;;5;0;0;0;0;0;0;5;1;0;0;12,5;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;2000;10;2;5;;;5;0;0;0;0;0;0;5;3;0;0;25;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;2000;50;2;5;;;5;0;0;0;0;0;0;5;1;0;0;50;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;2000;100;2;5;;;5;0;0;0;0;0;0;5;1;0;0;12,5;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;2000;200;2;5;;;5;0;0;0;0;0;0;5;1;0;0;37,5;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;2000;500;2;5;;;5;0;0;0;0;0;0;5;2;0;0;50;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;2000;1000;2;5;;;5;0;0;0;0;0;0;5;2;0;0;50;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;4000;1;2;5;;;5;0;0;0;0;0;0;5;1;0;0;25;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;4000;10;2;5;;;5;0;0;0;0;0;0;5;1;0;0;87,5;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;4000;50;2;5;;;5;0;0;0;0;0;0;5;2;0;0;50;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;4000;100;2;5;;;5;0;0;0;0;0;0;5;2;0;0;75;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;4000;200;2;5;;;5;0;0;0;0;0;0;5;1;0;0;37,5;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;4000;500;2;5;;;5;0;0;0;0;0;0;5;1;0;0;12,5;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;4000;1000;2;5;;;5;0;0;0;0;0;0;5;2;0;0;37,5;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;8000;1;2;5;;;5;0;0;0;0;0;0;5;1;0;0;12,5;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;8000;10;2;5;;;5;0;0;0;0;0;0;5;2;0;0;12,5;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;8000;50;2;5;;;5;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;8000;100;2;5;;;5;0;0;0;0;0;0;5;2;0;0;25;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;8000;200;2;5;;;5;0;0;0;0;0;0;5;1;0;0;12,5;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;8000;500;2;5;;;5;0;0;0;0;0;0;5;1;0;0;12,5;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;8000;1000;2;5;;;5;0;0;0;0;0;0;5;2;0;0;50;0;0;5;0;0;0;0;0;0;5;2;0;0;50;0;0
4;4;16000;1;2;6;;;6;0;0;0;0;0;0;6;1;3;0;25;66,66666667;0;6;0;0;0;0;0;0;6;2;3;0;12,5;50;0
4;4;16000;10;2;6;;;6;0;0;0;0;0;0;6;1;3;0;12,5;50;0;6;0;0;0;0;0;0;6;2;3;0;12,5;50;0
4;4;16000;50;2;6;;;6;0;0;0;0;0;0;6;0;3;0;0;33,33333333;0;6;0;0;0;0;0;0;6;2;3;0;12,5;50;0
4;4;16000;100;2;6;;;6;0;0;0;0;0;0;6;0;2;0;0;33,33333333;0;6;0;0;0;0;0;0;6;2;3;0;12,5;50;0
4;4;16000;200;2;6;;;6;0;0;0;0;0;0;6;0;3;0;0;33,33333333;0;6;0;0;0;0;0;0;6;2;3;0;12,5;50;0
4;4;16000;500;2;6;;;6;0;0;0;0;0;0;6;1;3;0;25;66,66666667;0;6;0;0;0;0;0;0;6;2;3;0;12,5;50;0
4;4;16000;1000;2;6;;;6;0;0;0;0;0;0;6;1;2;0;12,5;50;0;6;0;0;0;0;0;0;6;2;3;0;12,5;50;0
4;6;100;1;2;8;;;8;3;0;0;12,5;0;0;8;2;0;0;31,25;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;100;10;2;8;;;8;3;0;0;12,5;0;0;8;2;0;0;68,75;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;100;50;2;8;;;8;3;0;0;12,5;0;0;8;4;0;0;31,25;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;100;100;2;8;;;8;3;0;0;12,5;0;0;8;2;0;0;12,5;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;100;200;2;8;;;8;3;0;0;12,5;0;0;8;2;0;0;31,25;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;100;500;2;8;;;8;3;0;0;12,5;0;0;8;2;0;0;12,5;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;100;1000;2;8;;;8;3;0;0;12,5;0;0;8;1;0;0;12,5;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;1000;1;2;8;;;8;3;0;0;12,5;0;0;8;2;0;0;50;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;1000;10;2;8;;;8;3;0;0;12,5;0;0;8;2;0;0;31,25;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;1000;50;2;8;;;8;3;0;0;12,5;0;0;8;2;0;0;68,75;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;1000;100;2;8;;;8;3;0;0;12,5;0;0;8;3;0;0;31,25;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;1000;200;2;8;;;8;3;0;0;12,5;0;0;8;2;0;0;12,5;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;1000;500;2;8;;;8;3;0;0;12,5;0;0;8;2;0;0;31,25;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;1000;1000;2;8;;;8;3;0;0;12,5;0;0;8;3;0;0;31,25;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;2000;1;2;8;;;8;3;0;0;12,5;0;0;8;2;0;0;31,25;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;2000;10;2;8;;;8;3;0;0;12,5;0;0;8;2;0;0;31,25;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;2000;50;2;8;;;8;3;0;0;12,5;0;0;8;2;0;0;12,5;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;2000;100;2;8;;;8;3;0;0;12,5;0;0;8;3;0;0;50;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;2000;200;2;8;;;8;3;0;0;12,5;0;0;8;3;0;0;50;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;2000;500;2;8;;;8;3;0;0;12,5;0;0;8;2;0;0;68,75;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;2000;1000;2;8;;;8;3;0;0;12,5;0;0;8;1;0;0;50;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;4000;1;2;8;;;8;3;0;0;12,5;0;0;8;3;0;0;50;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;4000;10;2;8;;;8;3;0;0;12,5;0;0;7;3;0;0;31,25;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;4000;50;2;8;;;8;3;0;0;12,5;0;0;8;4;0;0;50;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;4000;100;2;8;;;8;3;0;0;12,5;0;0;8;1;0;0;87,5;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;4000;200;2;8;;;8;3;0;0;12,5;0;0;8;2;0;0;50;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;4000;500;2;8;;;8;3;0;0;12,5;0;0;8;1;0;0;68,75;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;4000;1000;2;8;;;8;3;0;0;12,5;0;0;8;2;0;0;31,25;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;8000;1;2;8;;;8;3;0;0;12,5;0;0;8;2;0;0;106,25;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;8000;10;2;8;;;8;3;0;0;12,5;0;0;8;0;0;0;0;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;8000;50;2;8;;;8;3;0;0;12,5;0;0;8;1;0;0;50;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;8000;100;2;8;;;8;3;0;0;12,5;0;0;8;2;0;0;50;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;8000;200;2;8;;;8;3;0;0;12,5;0;0;8;3;0;0;50;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;8000;500;2;8;;;8;3;0;0;12,5;0;0;8;2;0;0;50;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;8000;1000;2;8;;;8;3;0;0;12,5;0;0;8;2;0;0;87,5;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;16000;1;2;8;;;8;3;0;0;12,5;0;0;8;3;1;0;31,25;16,66666667;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;16000;10;2;8;;;8;3;0;0;12,5;0;0;8;4;2;0;31,25;16,66666667;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;16000;50;2;8;;;8;3;0;0;12,5;0;0;8;1;1;0;50;33,33333333;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;16000;100;2;8;;;8;3;0;0;12,5;0;0;8;3;1;0;31,25;16,66666667;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;16000;200;2;8;;;8;3;0;0;12,5;0;0;8;3;1;0;31,25;16,66666667;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;16000;500;2;8;;;8;3;0;0;12,5;0;0;8;3;0;0;12,5;0;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;6;16000;1000;2;8;;;8;3;0;0;12,5;0;0;8;2;1;0;31,25;16,66666667;0;8;0;0;0;0;0;0;8;4;0;0;12,5;0;0
4;8;100;1;2;9;;;9;2;0;0;50;0;0;9;3;0;0;75;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;100;10;2;9;;;9;2;0;0;50;0;0;9;5;0;0;25;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;100;50;2;9;;;9;2;0;0;50;0;0;9;4;0;0;75;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;100;100;2;9;;;9;2;0;0;50;0;0;9;2;0;0;75;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;100;200;2;9;;;9;2;0;0;50;0;0;9;4;0;0;100;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;100;500;2;9;;;9;2;0;0;50;0;0;9;2;0;0;100;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;100;1000;2;9;;;9;2;0;0;50;0;0;9;4;0;0;50;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;1000;1;2;9;;;9;2;0;0;50;0;0;9;4;0;0;50;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;1000;10;2;9;;;9;2;0;0;50;0;0;9;3;0;0;100;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;1000;50;2;9;;;9;2;0;0;50;0;0;8;3;0;0;150;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;1000;100;2;9;;;9;2;0;0;50;0;0;8;5;0;0;75;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;1000;200;2;9;;;9;2;0;0;50;0;0;9;3;0;0;50;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;1000;500;2;9;;;9;2;0;0;50;0;0;9;2;0;0;25;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;1000;1000;2;9;;;9;2;0;0;50;0;0;9;5;0;0;75;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;2000;1;2;9;;;9;2;0;0;50;0;0;9;3;0;0;125;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;2000;10;2;9;;;9;2;0;0;50;0;0;9;3;0;0;125;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;2000;50;2;9;;;9;2;0;0;50;0;0;9;4;0;0;50;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;2000;100;2;9;;;9;2;0;0;50;0;0;9;5;0;0;50;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;2000;200;2;9;;;9;2;0;0;50;0;0;9;4;0;0;50;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;2000;500;2;9;;;9;2;0;0;50;0;0;8;4;0;0;75;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;2000;1000;2;9;;;9;2;0;0;50;0;0;9;4;0;0;75;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;4000;1;2;9;;;9;2;0;0;50;0;0;9;4;0;0;75;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;4000;10;2;9;;;9;2;0;0;50;0;0;9;3;0;0;50;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;4000;50;2;9;;;9;2;0;0;50;0;0;9;3;0;0;50;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;4000;100;2;9;;;9;2;0;0;50;0;0;9;2;0;0;125;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;4000;200;2;9;;;9;2;0;0;50;0;0;9;5;0;0;50;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;4000;500;2;9;;;9;2;0;0;50;0;0;9;3;0;0;75;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;4000;1000;2;9;;;9;2;0;0;50;0;0;9;3;0;0;75;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;8000;1;2;9;;;9;2;0;0;50;0;0;9;3;0;0;50;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;8000;10;2;9;;;9;2;0;0;50;0;0;8;6;0;0;50;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;8000;50;2;9;;;9;2;0;0;50;0;0;9;3;0;0;100;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;8000;100;2;9;;;9;2;0;0;50;0;0;9;4;0;0;100;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;8000;200;2;9;;;9;2;0;0;50;0;0;9;3;0;0;50;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;8000;500;2;9;;;9;2;0;0;50;0;0;9;3;0;0;125;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;8000;1000;2;9;;;9;2;0;0;50;0;0;9;4;0;0;75;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;16000;1;2;9;;;9;2;0;0;50;0;0;8;5;0;0;50;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;16000;10;2;9;;;9;2;0;0;50;0;0;9;3;1;0;75;16,66666667;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;16000;50;2;9;;;9;2;0;0;50;0;0;9;3;2;0;150;66,66666667;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;16000;100;2;9;;;9;2;0;0;50;0;0;9;4;1;0;75;16,66666667;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;16000;200;2;9;;;9;2;0;0;50;0;0;9;1;1;0;100;33,33333333;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;16000;500;2;9;;;9;2;0;0;50;0;0;9;3;0;0;50;0;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;8;16000;1000;2;9;;;9;2;0;0;50;0;0;8;4;1;0;75;16,66666667;0;9;0;0;0;0;0;0;9;4;0;0;50;0;0
4;10;100;1;2;12;;;12;2;0;0;25;0;0;11;5;0;0;87,5;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;100;10;2;12;;;12;2;0;0;25;0;0;12;3;0;0;87,5;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;100;50;2;12;;;12;2;0;0;25;0;0;12;3;0;0;56,25;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;100;100;2;12;;;12;2;0;0;25;0;0;12;4;0;0;87,5;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;100;200;2;12;;;12;2;0;0;25;0;0;12;2;0;0;56,25;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;100;500;2;12;;;12;2;0;0;25;0;0;12;4;0;0;56,25;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;100;1000;2;12;;;12;2;0;0;25;0;0;12;3;0;0;87,5;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;1000;1;2;12;;;12;2;0;0;25;0;0;12;5;0;0;87,5;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;1000;10;2;12;;;12;2;0;0;25;0;0;12;5;0;0;56,25;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;1000;50;2;12;;;12;2;0;0;25;0;0;11;4;0;0;87,5;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;1000;100;2;12;;;12;2;0;0;25;0;0;12;3;0;0;150;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;1000;200;2;12;;;12;2;0;0;25;0;0;10;5;0;0;118,75;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;1000;500;2;12;;;12;2;0;0;25;0;0;12;5;0;0;87,5;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;1000;1000;2;12;;;12;2;0;0;25;0;0;12;3;0;0;56,25;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;2000;1;2;12;;;12;2;0;0;25;0;0;11;5;0;0;118,75;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;2000;10;2;12;;;12;2;0;0;25;0;0;12;3;0;0;87,5;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;2000;50;2;12;;;12;2;0;0;25;0;0;11;5;0;0;118,75;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;2000;100;2;12;;;12;2;0;0;25;0;0;12;5;0;0;87,5;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;2000;200;2;12;;;12;2;0;0;25;0;0;11;6;0;0;56,25;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;2000;500;2;12;;;12;2;0;0;25;0;0;11;4;0;0;118,75;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;2000;1000;2;12;;;12;2;0;0;25;0;0;11;5;0;0;87,5;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;4000;1;2;12;;;12;2;0;0;25;0;0;12;4;0;0;56,25;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;4000;10;2;12;;;12;2;0;0;25;0;0;12;4;0;0;87,5;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;4000;50;2;12;;;12;2;0;0;25;0;0;11;4;0;0;56,25;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;4000;100;2;12;;;12;2;0;0;25;0;0;12;6;0;0;56,25;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;4000;200;2;12;;;12;2;0;0;25;0;0;12;4;0;0;87,5;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;4000;500;2;12;;;12;2;0;0;25;0;0;11;6;0;0;56,25;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;4000;1000;2;12;;;12;2;0;0;25;0;0;11;4;0;0;56,25;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;8000;1;2;12;;;12;2;0;0;25;0;0;12;5;0;0;56,25;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;8000;10;2;12;;;12;2;0;0;25;0;0;12;4;0;0;56,25;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;8000;50;2;12;;;12;2;0;0;25;0;0;11;4;0;0;56,25;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;8000;100;2;12;;;12;2;0;0;25;0;0;11;5;0;0;118,75;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;8000;200;2;12;;;12;2;0;0;25;0;0;12;3;0;0;56,25;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;8000;500;2;12;;;12;2;0;0;25;0;0;12;2;0;0;87,5;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;8000;1000;2;12;;;12;2;0;0;25;0;0;12;5;0;0;56,25;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;16000;1;2;12;;;12;2;0;0;25;0;0;12;6;0;0;87,5;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;16000;10;2;12;;;12;2;0;0;25;0;0;10;4;1;0;212,5;66,66666667;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;16000;50;2;12;;;12;2;0;0;25;0;0;11;4;0;0;87,5;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;16000;100;2;12;;;12;2;0;0;25;0;0;12;4;0;0;56,25;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;16000;200;2;12;;;12;2;0;0;25;0;0;11;3;1;0;150;33,33333333;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;16000;500;2;12;;;12;2;0;0;25;0;0;12;3;0;0;87,5;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
4;10;16000;1000;2;12;;;12;2;0;0;25;0;0;10;5;0;0;87,5;0;0;12;0;0;0;0;0;0;12;2;0;0;87,5;0;0
6;1;100;1;3;4;;;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;1;0;0;37,5;0;0
6;1;100;10;3;4;;;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;1;0;0;37,5;0;0
6;1;100;50;3;4;;;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;1;0;0;37,5;0;0
6;1;100;100;3;4;;;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;1;0;0;37,5;0;0
6;1;100;200;3;4;;;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;1;0;0;37,5;0;0
6;1;100;500;3;4;;;4;0;0;0;0;0;0;4;0;0;3;0;0;46;4;0;0;4;0;0;42;4;1;0;2;37,5;0;32
6;1;100;1000;3;4;;;4;0;0;1;0;0;12;4;1;0;4;9,375;0;184;4;0;0;4;0;0;184;4;1;0;4;37,5;0;164
6;1;1000;1;3;4;;;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;1;0;0;37,5;0;0
6;1;1000;10;3;4;;;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;1;0;0;37,5;0;0
6;1;1000;50;3;4;;;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;1;0;0;37,5;0;0
6;1;1000;100;3;4;;;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;1;0;0;37,5;0;0
6;1;1000;200;3;4;;;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;1;0;0;37,5;0;0
6;1;1000;500;3;4;;;4;0;0;0;0;0;0;4;0;0;3;0;0;40;4;0;0;4;0;0;42;4;1;0;2;37,5;0;32
6;1;1000;1000;3;4;;;4;0;0;1;0;0;12;4;0;0;4;0;0;156;4;0;0;4;0;0;184;4;1;0;4;37,5;0;164
6;1;2000;1;3;4;;;4;0;0;0;0;0;0;4;1;0;0;6,25;0;0;4;0;0;0;0;0;0;4;1;0;0;37,5;0;0
6;1;2000;10;3;4;;;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;1;0;0;37,5;0;0
